cik,fyear,company_name,tic,status_label,current_assets,total_assets,cost_of_goods_sold,total_long_term_debt,depreciation_and_amortization,ebit,ebitda,gross_profit,inventory,total_current_liabilities,net_income,retained_earnings,total_receivables,total_revenue,market_value,total_liabilities,net_sales,total_operating_expenses,status
1034379,2000.0,BLUE RHINO CORP,RINO.1,alive,29.494,108.175,58.12,42.396,4.591,2.553,7.144,20.613000000000003,5.415,23.827,-0.5720000000000001,-20.067,19.915,78.733,74.9288,66.223,78.733,71.589,0
1034379,2001.0,BLUE RHINO CORP,RINO.1,alive,38.025,127.344,106.783,50.931,8.461,4.025,12.486,32.28,7.96,19.264,-3.952,-20.252,19.897,139.063,39.9971,70.195,139.063,126.577,0
1034379,2002.0,BLUE RHINO CORP,RINO.1,alive,41.008,143.373,159.44,39.259,7.888,16.371,24.259,46.145,11.035,25.752,9.815,-11.352,25.329,205.585,137.4726,65.01100000000001,205.585,181.326,0
1034379,2003.0,BLUE RHINO CORP,RINO.1,alive,57.997,210.805,196.084,42.8,9.261,24.473000000000003,33.734,62.138000000000005,20.372,31.305,16.53,-0.254,25.809,258.222,208.5262,78.337,258.222,224.488,0
1057709,2001.0,CARREKER CORP,CANI,alive,93.754,208.491,61.276,44.0,8.376,-0.208,8.168,70.414,0.0,70.02,-35.605,-1.165,63.615,131.69,114.9593,116.272,131.69,123.522,0
1057709,2002.0,CARREKER CORP,CANI,alive,53.581,110.108,65.92399999999999,25.0,5.761,16.683,22.444000000000003,83.852,0.0,35.693000000000005,-33.63,-56.386,22.759,149.776,67.3444,61.51,149.776,127.332,0
1057709,2003.0,CARREKER CORP,CANI,alive,53.901,104.579,60.148,6.25,4.843,6.158,11.001,68.76,0.0,41.962,3.706,-52.68,21.751,128.908,364.8529,48.212,128.908,117.907,0
1057709,2004.0,CARREKER CORP,CANI,alive,48.255,93.019,52.18600000000001,0.0,9.384,2.153,11.537,66.705,0.0,35.657,-1.196,-53.876000000000005,11.144,118.891,186.134,35.657,118.891,107.354,0
1057709,2005.0,CARREKER CORP,CANI,alive,49.549,87.125,49.908,0.0,9.2,2.332,11.532,66.676,0.0,31.634,2.069,-53.848,12.225,116.584,138.9371,31.634,116.584,105.052,0
1016959,1999.0,EAGLE SUPPLY GROUP INC,EEGL,alive,56.662,75.693,122.138,30.139,1.5490000000000002,6.817,8.366,37.707,18.973,30.069000000000003,2.7030000000000003,-1.271,27.173,159.845,38.5531,60.306,159.845,151.47899999999998,0
1016959,2000.0,EAGLE SUPPLY GROUP INC,EEGL,alive,64.656,84.509,142.422,33.089,2.009,5.841,7.85,45.293,26.322,32.77,2.011,1.227,29.445,187.715,34.04,66.32300000000001,187.715,179.865,0
1016959,2001.0,EAGLE SUPPLY GROUP INC,EEGL,alive,74.506,93.275,146.876,38.336,2.216,4.232,6.448,49.365,30.781,35.041,0.8490000000000001,2.076,36.16,196.241,11.063,74.24,196.241,189.793,0
1016959,2002.0,EAGLE SUPPLY GROUP INC,EEGL,alive,81.605,99.699,179.71099999999998,40.425,1.421,4.1610000000000005,5.582000000000001,57.56399999999999,33.636,36.417,1.385,3.4610000000000003,39.632,237.275,24.6296,77.988,237.275,231.693,0
1016959,2003.0,EAGLE SUPPLY GROUP INC,EEGL,alive,85.32600000000001,105.696,171.22,42.688,1.023,-0.948,0.075,54.916,39.963,39.985,-2.027,1.89,40.948,226.136,16.9208,84.48,226.136,226.061,0
1084876,2006.0,RAE SYSTEMS INC,RAE,alive,60.279,89.75299999999999,29.062,3.222,3.189,-3.114,0.075,38.924,15.382,23.638,-1.529,-2.708,19.097,67.986,189.68,29.079,67.986,67.911,0
1084876,2007.0,RAE SYSTEMS INC,RAE,alive,64.01,85.34299999999999,40.713,2.37,3.715,-4.766,-1.051,50.123000000000005,17.542,23.16,-14.696,-14.66,27.632,90.836,159.7644,33.602,90.836,91.887,0
1084876,2008.0,RAE SYSTEMS INC,RAE,alive,61.266000000000005,81.175,43.824,1.219,3.344,1.259,4.603,51.559,17.604,24.12,-7.152,-19.392,24.487,95.383,32.0998,32.478,95.383,90.78,0
1084876,2009.0,RAE SYSTEMS INC,RAE,alive,59.173,78.874,38.978,1.826,3.215,-3.823,-0.608,44.194,12.068,27.497,-5.759,-24.862,22.529,83.17200000000001,65.3818,35.319,83.17200000000001,83.78,0
1084876,2010.0,RAE SYSTEMS INC,RAE,alive,57.126000000000005,72.107,33.069,0.0,1.683,9.345,11.028,53.984,11.546,26.024,-2.605,-26.525,17.002,87.053,95.8143,32.423,87.053,76.025,0
1057232,2001.0,INTERPLAY ENTERTAINMENT CORP,IPLY,failed,25.087,31.106,43.203,0.0,2.613,-40.09,-37.477,14.586,3.978,59.256,-46.316,-150.649,9.487,57.789,20.6982,59.256,57.789,95.266,1
1057232,2002.0,INTERPLAY ENTERTAINMENT CORP,IPLY,failed,11.168,14.298,25.035,0.0,1.671,-11.46,-9.789,18.964,2.029,28.228,15.147,-135.661,2.676,43.999,5.6309,28.228,43.999,53.788,1
1057232,2003.0,INTERPLAY ENTERTAINMENT CORP,IPLY,failed,3.372,5.486000000000001,11.767,0.0,1.3530000000000002,1.394,2.747,24.534,0.146,18.122,1.3119999999999998,-134.37,0.57,36.301,7.0392,18.122,36.301,33.554,1
1057232,2004.0,INTERPLAY ENTERTAINMENT CORP,IPLY,failed,0.3429999999999999,0.833,6.0920000000000005,0.0,0.7340000000000001,-2.482,-1.7480000000000002,7.105,0.026,18.195,-4.73,-139.096,0.286,13.197,1.314,18.195,13.197,14.945,1
1057232,2005.0,INTERPLAY ENTERTAINMENT CORP,IPLY,failed,0.6509999999999999,0.6729999999999999,0.336,0.0,0.142,3.483,3.625,6.822,0.008,12.163,5.928,-133.224,0.4529999999999999,7.158,0.7508,12.163,7.158,3.533,1
1058441,1999.0,RAINBOW RENTALS INC,RBOW.2,alive,34.905,50.324,68.726,10.501,2.446,9.686,12.132,12.132,33.042,7.937,5.048,22.754,0.0,80.858,39.2366,18.438,80.858,68.726,0
1058441,2000.0,RAINBOW RENTALS INC,RBOW.2,alive,40.458,58.429,80.994,12.34,2.689,8.212,10.901,10.901,36.545,10.098,4.105,26.859,0.778,91.895,31.1115,22.438,91.895,80.994,0
1058441,2001.0,RAINBOW RENTALS INC,RBOW.2,alive,43.216,60.121,88.417,9.44,2.99,3.148,6.138,6.138,39.33,13.515999999999998,1.1740000000000002,28.033,0.0,94.555,42.1339,22.956,94.555,88.417,0
1058441,2002.0,RAINBOW RENTALS INC,RBOW.2,alive,43.20399999999999,60.83,92.93,7.55,2.48,3.857,6.337000000000001,6.337000000000001,39.342,14.455,1.641,29.674,0.939,99.267,30.836,22.005,99.267,92.93,0
1058441,2003.0,RAINBOW RENTALS INC,RBOW.2,alive,43.478,63.651,57.911,6.154,2.444,2.25,4.694,44.762,40.545,17.692999999999998,0.879,30.553,0.0,102.673,45.0832,23.847,102.673,97.979,0
1092083,2006.0,NEWMARKET TECHNOLOGY INC,NWMT.1,alive,18.264,64.57600000000001,55.753,9.912,0.7859999999999999,4.461,5.247000000000001,21.883000000000003,0.901,8.245,5.8870000000000005,-0.581,12.601,77.63600000000001,58.6936,18.161,77.63600000000001,72.389,0
1092083,2007.0,NEWMARKET TECHNOLOGY INC,NWMT.1,alive,32.016,75.08,67.322,2.105,0.7759999999999999,5.172999999999999,5.949,25.786,2.157,12.818,7.349,7.303999999999999,20.73,93.108,42.8315,15.464,93.108,87.15899999999999,0
1092083,2008.0,NEWMARKET TECHNOLOGY INC,NWMT.1,alive,28.586,51.455,74.78399999999999,1.209,0.4589999999999999,-5.436,-4.977,20.321,1.875,16.404,-30.34,-22.096,17.974,95.105,8.8789,17.613,95.105,100.082,0
1092083,2009.0,NEWMARKET TECHNOLOGY INC,NWMT.1,alive,42.223,63.135,78.50399999999999,1.131,0.174,4.254,4.428,19.65,3.593,19.725,1.582,-20.414,30.645,98.154,1.8214,20.856,98.154,93.726,0
1092083,2010.0,NEWMARKET TECHNOLOGY INC,NWMT.1,alive,41.69,71.928,101.041,0.386,0.165,5.349,5.513999999999999,17.275,1.978,26.628,2.588,-19.532,32.29,118.316,1.5569,27.014,118.316,112.802,0
1055455,2001.0,NAVIGANT INTERNATIONAL INC,FLYR,alive,82.995,424.467,205.953,198.995,18.028,22.549,40.577,144.378,0.0,56.39,0.44,23.37,67.985,350.331,155.3193,268.096,350.331,309.754,0
1055455,2002.0,NAVIGANT INTERNATIONAL INC,FLYR,alive,79.044,425.737,202.216,167.53799999999998,10.049,47.493,57.542,169.067,0.0,49.41,18.892,44.019,69.734,371.283,171.1651,244.998,371.283,313.741,0
1055455,2003.0,NAVIGANT INTERNATIONAL INC,FLYR,alive,91.325,452.887,189.9,180.265,10.307,39.395,49.702,162.38299999999998,0.0,51.021,6.849,57.315,80.71,352.283,200.8389,251.785,352.283,302.581,0
1055455,2004.0,NAVIGANT INTERNATIONAL INC,FLYR,alive,107.476,524.948,265.666,177.472,13.249,42.767,56.016000000000005,185.699,0.0,86.71600000000001,18.913,73.792,94.392,451.365,188.5133,291.346,451.365,395.349,0
1055455,2005.0,NAVIGANT INTERNATIONAL INC,FLYR,alive,114.96,583.457,289.472,216.321,13.76,42.858,56.618,202.567,0.0,87.448,16.660999999999998,91.182,99.556,492.039,168.3378,332.227,492.039,435.421,0
1040017,2003.0,PANACOS PHARMACEUTICALS INC,PANC,alive,9.663,17.279,21.781,0.0,1.061,-22.126,-21.065,-21.065,0.0,2.853,-22.353,-151.187,4.177,0.716,50.523,5.034,0.716,21.781,0
1040017,2004.0,PANACOS PHARMACEUTICALS INC,PANC,alive,4.162,7.938,14.470999999999998,0.0,0.974,-13.763,-12.789,-12.789,0.0,4.413,-18.162,-169.34799999999998,0.151,1.682,35.3958,5.577999999999999,1.682,14.470999999999998,0
1040017,2005.0,PANACOS PHARMACEUTICALS INC,PANC,alive,88.61200000000001,91.571,24.815,0.0,0.628,-24.394,-23.766,-23.766,0.0,5.82,-59.078,-84.454,0.389,1.0490000000000002,345.8902,5.97,1.0490000000000002,24.815,0
1040017,2006.0,PANACOS PHARMACEUTICALS INC,PANC,alive,62.977,65.653,35.328,0.0,0.7509999999999999,-35.795,-35.044000000000004,-35.044000000000004,0.0,6.51,-38.11,-122.558,0.066,0.284,211.9405,6.968999999999999,0.284,35.328,0
1040017,2007.0,PANACOS PHARMACEUTICALS INC,PANC,alive,53.098,55.71,37.392,18.895,0.5379999999999999,-37.75,-37.212,-37.212,0.0,7.343999999999999,-37.459,-160.018,0.147,0.18,42.3006,26.84,0.18,37.392,0
1269132,2004.0,SUMTOTAL SYSTEMS INC,SUMT,alive,55.03,95.792,17.011,0.0,6.667999999999999,-13.297,-6.629,38.193000000000005,0.0,27.14,-16.032,-252.35,18.531,55.20399999999999,108.4913,27.513,55.20399999999999,61.833,0
1269132,2005.0,SUMTOTAL SYSTEMS INC,SUMT,alive,47.837,141.547,22.275,13.125,6.207999999999999,-7.697999999999999,-1.49,52.695,0.0,46.434,-11.116,-262.96,25.827,74.97,113.3505,63.245,74.97,76.46,0
1269132,2006.0,SUMTOTAL SYSTEMS INC,SUMT,alive,48.136,145.063,34.965,9.36,11.774,-9.841,1.933,71.023,0.0,54.076,-11.954,-275.60200000000003,28.516,105.988,162.3639,65.83800000000001,105.988,104.055,0
1269132,2007.0,SUMTOTAL SYSTEMS INC,SUMT,alive,80.541,171.04,40.646,4.6610000000000005,12.518,-7.212000000000001,5.306,81.278,0.0,56.87,-7.726,-283.291,26.734,121.924,152.9215,62.582,121.924,116.618,0
1269132,2008.0,SUMTOTAL SYSTEMS INC,SUMT,alive,76.3,91.302,43.736,0.0,10.576,-1.5319999999999998,9.044,82.91,0.0,50.431,-70.041,-354.07300000000004,23.498,126.646,89.2072,52.15600000000001,126.646,117.602,0
1050167,2001.0,GLOBAL IMAGING SYSTEMS,GISX,alive,143.67600000000002,473.16,373.985,207.049,14.328,69.935,84.26299999999999,242.384,64.204,69.586,27.214,68.84,70.763,616.369,384.1184,282.983,616.369,532.106,0
1050167,2002.0,GLOBAL IMAGING SYSTEMS,GISX,alive,174.53799999999998,532.038,408.499,193.873,14.542,75.876,90.418,270.918,80.81,97.16,34.239000000000004,103.711,74.248,679.4169999999999,393.4025,301.957,679.4169999999999,588.999,0
1050167,2003.0,GLOBAL IMAGING SYSTEMS,GISX,alive,208.202,597.773,449.758,195.18400000000003,15.184,85.249,100.433,300.963,70.898,101.837,39.764,143.459,81.262,750.721,730.8068,312.957,750.721,650.288,0
1050167,2004.0,GLOBAL IMAGING SYSTEMS,GISX,alive,247.516,816.9169999999999,547.063,262.847,16.835,105.44,122.275,379.387,93.376,132.161,56.971,201.034,115.905,926.45,834.0901,429.474,926.45,804.175,0
1050167,2005.0,GLOBAL IMAGING SYSTEMS,GISX,alive,295.937,884.6569999999999,606.989,260.713,18.266,114.07,132.336,423.595,98.073,139.503,61.9,263.401,131.497,1030.5839999999998,889.4916,443.439,1030.5839999999998,898.248,0
1061571,2002.0,OMI CORP,OMM.1,alive,68.818,989.621,103.589,477.959,43.583,39.191,82.774,95.463,0.0,60.737,15.469,81.643,19.385,199.052,315.5617,551.799,199.052,116.278,0
1061571,2003.0,OMI CORP,OMM.1,alive,111.308,1153.82,129.006,543.503,50.891000000000005,122.452,173.343,189.946,0.0,62.54,76.471,162.344,35.74,318.952,720.2759,616.056,318.952,145.609,0
1061571,2004.0,OMI CORP,OMM.1,alive,128.814,1771.006,202.98,907.236,56.172,280.655,336.827,361.694,0.0,89.98700000000001,245.695,391.291,75.308,564.674,1442.8655,1003.604,564.674,227.847,0
1061571,2005.0,OMI CORP,OMM.1,alive,127.836,1728.043,299.24,861.3760000000001,68.399,253.045,321.444,353.12699999999995,0.0,108.16,275.16900000000004,644.118,67.824,652.367,1294.1676,973.107,652.367,330.923,0
1061571,2006.0,OMI CORP,OMM.1,alive,304.649,1589.372,391.056,573.964,61.586000000000006,231.969,293.555,327.851,0.0,116.976,306.558,810.0160000000001,51.893,718.9069999999999,1323.6331,748.0939999999998,718.9069999999999,425.352,0
1048701,2002.0,AVANI INTL GROUP INC,AVIT,alive,0.184,1.648,0.203,0.0,0.135,-0.532,-0.397,0.163,0.036,0.643,-0.862,-6.707999999999999,0.044,0.366,0.1904,1.054,0.366,0.763,0
1048701,2003.0,AVANI INTL GROUP INC,AVIT,alive,0.8490000000000001,2.313,1.0590000000000002,0.0,0.145,-0.257,-0.1119999999999999,0.701,0.111,0.614,-0.335,-6.933,0.515,1.76,0.7262,1.624,1.76,1.872,0
1048701,2004.0,AVANI INTL GROUP INC,AVIT,alive,2.138,3.527,1.449,0.0,0.218,-0.105,0.113,1.039,0.236,1.435,-0.948,-7.818,1.295,2.488,1.4583,1.721,2.488,2.375,0
1048701,2005.0,AVANI INTL GROUP INC,AVIT,alive,0.287,1.23,0.193,0.0,0.156,-0.687,-0.531,0.114,0.107,0.977,0.066,-7.74,0.005,0.307,0.7146,1.262,0.307,0.838,0
1048701,2006.0,AVANI INTL GROUP INC,AVIT,alive,0.974,1.017,0.139,0.0,0.073,-0.599,-0.526,-0.04,0.0,1.013,-0.321,-8.015,0.001,0.099,0.4525,1.2990000000000002,0.099,0.625,0
1003515,2002.0,HINES HORTICULTURE INC,HORTQ,failed,202.491,405.812,158.429,164.829,8.565,44.422,52.987,178.11700000000002,169.981,190.44,-52.703,-87.2,25.838,336.546,64.0117,364.01,336.546,283.559,1
1003515,2003.0,HINES HORTICULTURE INC,HORTQ,failed,199.971,402.208,158.439,209.287,9.394,46.29,55.684,179.833,173.09,137.995,9.713,-76.27199999999999,23.724,338.272,97.1212,349.478,338.272,282.588,1
1003515,2004.0,HINES HORTICULTURE INC,HORTQ,failed,204.174,397.729,160.013,203.571,10.681,39.142,49.823,175.155,181.133,129.54,8.236,-68.036,19.969,335.168,75.9311,336.7630000000001,335.168,285.345,1
1003515,2005.0,HINES HORTICULTURE INC,HORTQ,failed,204.287,388.135,163.196,175.0,11.384,21.234,32.618,164.717,184.631,109.469,-2.5580000000000003,-70.594,16.444000000000003,327.913,79.4628,329.727,327.913,295.295,1
1003515,2006.0,HINES HORTICULTURE INC,HORTQ,failed,193.333,340.36800000000005,126.92,191.689,8.811,-9.926,-1.115,105.65,147.317,124.074,-46.472,-119.76,11.594,232.57,37.3034,331.126,232.57,233.685,1
924505,2001.0,INTRADO INC,TRDO,alive,43.817,95.435,40.153,5.428999999999999,8.57,-5.247000000000001,3.323,38.034,6.823,28.035,-5.8260000000000005,-25.915,14.639,78.187,403.4472,46.405,78.187,74.86399999999999,0
924505,2002.0,INTRADO INC,TRDO,alive,43.391000000000005,117.38,47.511,12.522,8.952,10.887,19.839,60.203,0.382,25.369,11.062,-15.232,21.065,107.714,151.3316,51.661,107.714,87.875,0
924505,2003.0,INTRADO INC,TRDO,alive,72.214,145.267,54.555,13.564,11.55,17.026,28.576,70.09899999999999,0.013,38.259,10.714,-4.518,17.238,124.654,354.7998,60.825,124.654,96.078,0
924505,2004.0,INTRADO INC,TRDO,alive,74.907,151.548,62.845,3.312,10.24,18.719,28.959,73.679,0.0,35.454,-4.002,-7.864,19.231,136.524,211.4354,47.203,136.524,107.565,0
924505,2005.0,INTRADO INC,TRDO,alive,93.959,170.109,69.69,1.38,9.455,19.81,29.265,76.627,0.0,33.522,12.933,4.07,15.499,146.317,414.406,48.045,146.317,117.052,0
1047699,2005.0,KING PHARMACEUTICALS INC,KG,alive,1247.789,2965.242,330.83,0.0,139.204,596.247,735.451,1442.0510000000002,228.063,971.46,117.833,759.94,223.581,1772.881,4091.3068,991.82,1772.881,1037.43,0
1047699,2006.0,KING PHARMACEUTICALS INC,KG,alive,1673.473,3329.531,426.6230000000001,400.0,137.776,611.668,749.444,1561.8770000000002,215.458,617.7959999999999,288.949,1043.62,265.467,1988.5,3870.9639,1040.925,1988.5,1239.056,0
1047699,2007.0,KING PHARMACEUTICALS INC,KG,alive,1819.654,3426.822,462.334,400.0,166.65400000000002,667.435,834.0889999999999,1674.5479999999998,110.308,453.085,182.981,1227.317,203.83900000000003,2136.882,2518.4051,916.065,2136.882,1302.793,0
1047699,2008.0,KING PHARMACEUTICALS INC,KG,alive,1669.264,4257.696,385.936,963.222,148.116,435.369,583.485,1179.125,258.303,1007.121,-333.06300000000005,864.01,245.07,1565.061,2617.6919,2080.365,1565.061,981.576,0
1047699,2009.0,KING PHARMACEUTICALS INC,KG,alive,1129.843,3328.59,580.826,339.016,213.533,341.662,555.195,1195.674,182.291,496.896,91.953,947.818,226.347,1776.5,3048.4202,959.283,1776.5,1221.305,0
1052837,2001.0,ABGENIX INC,ABGX,alive,579.7180000000001,837.8760000000001,110.425,0.0,13.778,-90.139,-76.361,-76.361,0.0,44.828,-60.856,-170.495,7.431,34.064,2921.1294,46.90600000000001,34.064,110.425,0
1052837,2002.0,ABGENIX INC,ABGX,alive,417.731,841.997,147.141,200.0,20.229,-148.077,-127.848,-127.848,0.0,35.941,-208.898,-364.191,4.644,19.293,646.0174,240.358,19.293,147.141,0
1052837,2003.0,ABGENIX INC,ABGX,alive,365.579,780.193,144.349,200.0,35.681999999999995,-163.179,-127.497,-127.497,0.0,61.287,-196.429,-555.915,5.27,16.852,1090.0357,267.44,16.852,144.349,0
1052837,2004.0,ABGENIX INC,ABGX,alive,435.516,812.7180000000001,149.14600000000002,488.739,37.005,-168.386,-131.381,-131.381,0.0,34.949,-187.478,-742.863,8.099,17.765,921.7696,531.724,17.765,149.14600000000002,0
1052837,2005.0,ABGENIX INC,ABGX,alive,353.527,650.278,151.688,509.87,30.527,-163.86900000000003,-133.342,-133.342,0.0,40.773,-206.955,-960.716,7.867999999999999,18.346,1961.2204,573.702,18.346,151.688,0
1058703,1999.0,ALLEGIANCE TELECOM INC,3ALGXQ,alive,583.649,1033.875,89.182,514.432,55.822,-186.688,-130.866,9.879,0.0,73.673,-214.738,-483.901,30.344,99.061,5992.191,590.259,99.061,229.927,0
1058703,2000.0,ALLEGIANCE TELECOM INC,3ALGXQ,alive,770.2769999999999,1668.839,167.325,566.312,130.826,-265.29200000000003,-134.466,117.902,0.0,139.07,-277.567,-756.695,93.803,285.22700000000003,2450.666,710.3539999999998,285.22700000000003,419.693,0
1058703,2001.0,ALLEGIANCE TELECOM INC,3ALGXQ,alive,566.406,1774.8429999999998,256.035,1013.184,256.685,-373.219,-116.534,260.853,0.0,139.474,-431.8130000000001,-1188.333,141.684,516.888,955.1324,1166.767,516.888,633.422,0
1058703,2002.0,ALLEGIANCE TELECOM INC,3ALGXQ,alive,456.378,1441.2179999999998,407.17,639.691,282.143,-356.48900000000003,-74.346,363.812,0.0,745.258,-572.67,-1761.023,153.196,770.982,83.6361,1397.494,770.982,845.328,0
1058703,2003.0,ALLEGIANCE TELECOM INC,3ALGXQ,alive,410.583,1135.521,408.514,0.0,257.17,-273.303,-16.133,368.356,0.0,112.003,-359.98900000000003,-2121.012,106.055,776.87,4.2123,1448.9920000000004,776.87,793.003,0
1052489,2002.0,AMERICAN BK NT HOLOGRAPHICS,3ABHH,alive,16.949,20.13,8.932,0.0,0.794,1.215,2.009,10.288,2.541,2.858,-8.137,-7.737,3.661,19.22,13.4933,3.688,19.22,17.211,0
1052489,2003.0,AMERICAN BK NT HOLOGRAPHICS,3ABHH,alive,18.417,21.02,8.285,0.0,0.733,1.654,2.387,10.047,2.386,2.363,1.007,-6.73,3.174,18.332,28.2805,3.571,18.332,15.945,0
1052489,2004.0,AMERICAN BK NT HOLOGRAPHICS,3ABHH,alive,21.929,25.211,9.167,0.0,0.8240000000000001,2.945,3.769,12.109000000000002,3.394,4.711,1.801,-4.928999999999999,3.889,21.276,58.3254,5.897,21.276,17.507,0
1052489,2005.0,AMERICAN BK NT HOLOGRAPHICS,3ABHH,alive,21.773000000000003,29.484,14.574000000000002,0.0,1.291,6.541,7.832000000000001,17.745,2.94,8.217,-0.581,-5.51,6.42,32.319,116.033,10.174,32.319,24.487,0
1052489,2006.0,AMERICAN BK NT HOLOGRAPHICS,3ABHH,alive,24.809,30.968000000000004,15.681,0.0,0.843,5.42,6.263,16.851,1.962,5.687,3.595,-1.915,5.667999999999999,32.532,51.8874,6.839,32.532,26.269,0
851368,2002.0,COST-U-LESS INC,CULS,alive,25.897,40.19,145.144,2.8110000000000004,1.831,1.086,2.917,31.046,18.626,21.19,0.285,3.149,3.977,176.19,3.6781,24.595,176.19,173.273,0
851368,2003.0,COST-U-LESS INC,CULS,alive,27.279,40.94,143.747,2.544,1.816,2.559,4.375,33.319,19.54,20.712,1.381,4.4030000000000005,2.501,177.06599999999997,11.359000000000002,23.94,177.06599999999997,172.69099999999997,0
851368,2004.0,COST-U-LESS INC,CULS,alive,31.079,46.202,169.017,2.884,1.849,4.825,6.674,40.373000000000005,23.14,22.465,2.688,7.138,0.805,209.39,26.257,26.269,209.39,202.716,0
851368,2005.0,COST-U-LESS INC,CULS,alive,30.31,49.632,176.679,3.34,1.934,4.99,6.924,42.735,23.027,21.057,3.015,10.112,0.843,219.414,30.9225,25.589,219.414,212.49,0
851368,2006.0,COST-U-LESS INC,CULS,alive,32.431,54.035,177.93099999999998,3.3480000000000003,2.416,4.667,7.082999999999999,44.091,22.829,22.115,2.668,12.824000000000002,1.133,222.022,32.4335,27.039,222.022,214.939,0
1060390,2002.0,TWEETER HOME ENTMT GROUP INC,THEGQ,failed,189.661,335.87800000000004,493.01,50.074,17.820999999999998,30.142,47.963,303.062,143.234,100.37,-165.12900000000002,-116.256,23.116,796.072,162.564,161.267,796.072,748.1089999999999,1
1060390,2003.0,TWEETER HOME ENTMT GROUP INC,THEGQ,failed,170.55200000000002,308.436,496.549,48.267,21.005,-16.738,4.267,290.445,117.569,83.978,-11.662,-127.983,18.264,786.9939999999999,184.3584,143.4,786.9939999999999,782.727,1
1060390,2004.0,TWEETER HOME ENTMT GROUP INC,THEGQ,failed,151.981,301.213,454.777,35.001999999999995,22.146,-20.458,1.6880000000000002,323.448,106.563,95.69,-18.169,-146.02100000000002,17.796,778.225,138.4194,144.79399999999995,778.225,776.5369999999999,1
1060390,2005.0,TWEETER HOME ENTMT GROUP INC,THEGQ,failed,158.202,284.017,457.54,62.617,24.576,-30.618,-6.042000000000001,337.55,111.506,119.048,-74.35300000000001,-220.377,37.196,795.09,81.1709,201.15,795.09,801.132,1
1060390,2006.0,TWEETER HOME ENTMT GROUP INC,THEGQ,failed,146.433,258.573,430.55300000000005,50.362,25.867,-12.478,13.389,344.73400000000004,109.039,107.078,-16.483,-240.407,29.203000000000003,775.2869999999999,116.2435,190.417,775.2869999999999,761.898,1
1059581,1999.0,GOLDEN STATE VINTNERS INC,VINT,alive,42.389,128.52,78.929,39.251,4.454,16.246,20.7,28.826,27.172,20.364,8.261000000000001,12.552,14.071,107.755,58.1753,71.03699999999998,107.755,87.055,0
1059581,2000.0,GOLDEN STATE VINTNERS INC,VINT,alive,32.725,116.743,74.634,36.102,6.211,8.087,14.298,22.278,22.07,9.076,2.7230000000000003,15.275,9.861,96.912,39.1834,56.537,96.912,82.61399999999999,0
1059581,2001.0,GOLDEN STATE VINTNERS INC,VINT,alive,35.556999999999995,131.181,70.423,39.792,7.067,9.62,16.687,27.512,22.926,14.661,4.379,19.655,11.729,97.935,77.1363,66.454,97.935,81.248,0
1059581,2002.0,GOLDEN STATE VINTNERS INC,VINT,alive,45.179,132.814,63.448,30.039,6.935,2.262,9.197,20.182,33.977,31.125,-4.669,15.425999999999998,10.89,83.63,25.9705,72.38,83.63,74.433,0
1059581,2003.0,GOLDEN STATE VINTNERS INC,VINT,alive,40.642,109.748,59.527,23.47,7.15,1.804,8.954,19.592,27.097,18.122,-3.994,11.432,11.21,79.119,19.9773,53.309,79.119,70.165,0
1025573,2002.0,NATROL INC,NTOL,alive,27.653,53.381,40.298,7.778,1.429,1.777,3.2060000000000004,30.033,8.669,8.952,-6.126,-22.611,6.79,70.331,14.7971,16.73,70.331,67.125,0
1025573,2003.0,NATROL INC,NTOL,alive,21.758000000000003,51.43899999999999,42.748000000000005,7.451,1.4980000000000002,0.648,2.146,29.91,9.053,8.43,-1.4680000000000002,-24.079,8.047,72.658,36.6383,15.880999999999998,72.658,70.512,0
1025573,2004.0,NATROL INC,NTOL,alive,25.739,52.924,45.543,7.685,1.277,3.5410000000000004,4.8180000000000005,33.726,9.723,7.479,1.868,-22.211,8.387,79.26899999999999,44.7694,15.164,79.26899999999999,74.45100000000001,0
1025573,2005.0,NATROL INC,NTOL,alive,24.803,51.462,42.766000000000005,7.165,1.341,-4.102,-2.761,24.764,11.797,8.892999999999999,-2.633,-24.844,7.162000000000001,67.53,21.5899,16.058,67.53,70.291,0
1025573,2006.0,NATROL INC,NTOL,alive,23.024,54.6,35.701,6.301,1.43,0.713,2.143,29.863000000000003,11.788,10.909,0.435,-24.389,6.86,65.564,30.2082,17.21,65.564,63.42100000000001,0
1061646,2000.0,BINDVIEW DEVELOPMENT CORP,BVEW,alive,83.741,113.034,1.035,0.0,5.1370000000000005,-1.142,3.995,85.021,0.0,19.258,-3.844,-20.088,23.729,86.056,485.9551,20.773000000000003,86.056,82.061,0
1061646,2001.0,BINDVIEW DEVELOPMENT CORP,BVEW,alive,54.568000000000005,88.12100000000001,2.266,0.0,5.2,-22.925,-17.725,68.622,0.0,21.118,-24.146,-44.15,10.344,70.888,103.2678,24.312,70.888,88.613,0
1061646,2002.0,BINDVIEW DEVELOPMENT CORP,BVEW,alive,51.011,63.556,2.182,0.0,4.1,-3.697,0.4029999999999999,64.796,0.0,24.702,-24.433000000000003,-68.015,11.199000000000002,66.97800000000001,67.1031,28.13,66.97800000000001,66.575,0
