cik,fyear,company_name,tic,status_label,current_assets,total_assets,cost_of_goods_sold,total_long_term_debt,depreciation_and_amortization,ebit,ebitda,gross_profit,inventory,total_current_liabilities,net_income,retained_earnings,total_receivables,total_revenue,market_value,total_liabilities,net_sales,total_operating_expenses,status
84792,2007.0,ROHM AND HAAS CO,ROH,alive,3527.0,10208.0,6018.0,3139.0,469.0,1027.0,1496.0,2883.0,1024.0,1870.0,661.0,2387.0,1977.0,8901.0,10393.8656,6847.0,8901.0,7405.0,0
84792,2008.0,ROHM AND HAAS CO,ROH,alive,3358.0,9909.0,6698.0,3210.0,498.0,917.0,1415.0,2880.0,1099.0,1669.0,482.0,2055.0,1569.0,9578.0,12063.5089,6720.0,9578.0,8163.0,0
84919,2005.0,RONSON CORP,RONCQ,failed,5.872999999999999,12.654000000000002,17.455,2.468,0.738,0.983,1.721,9.108,2.555,6.632999999999999,-0.3329999999999999,-29.44,1.832,26.563,5.832000000000001,9.35,26.563,24.842,1
84919,2006.0,RONSON CORP,RONCQ,failed,6.196000000000001,14.72,19.807,3.769,0.616,1.093,1.709,9.437,2.795,7.074,0.067,-29.555,1.876,29.244,9.4013,11.094,29.244,27.535,1
84919,2007.0,RONSON CORP,RONCQ,failed,6.188,15.401,18.075,3.554,0.591,0.038,0.629,8.171,3.076,8.624,-0.597,-30.586,1.743,26.246,8.2297,12.414,26.246,25.617,1
84919,2008.0,RONSON CORP,RONCQ,failed,4.1080000000000005,14.837,18.053,5.455,0.622,-1.4269999999999998,-0.805,6.134,1.839,7.149,-1.652,-33.668,1.288,24.187,2.0336,14.931,24.187,24.992,1
85417,2002.0,ROWE COMPANIES,ROWC,failed,69.67,174.292,210.41,63.475,8.889,11.001,19.89,124.2,37.207,56.707,2.02,31.111,24.544,334.61,28.6997,125.469,334.61,314.72,1
85417,2003.0,ROWE COMPANIES,ROWC,failed,63.349,130.06799999999998,171.035,34.312,7.212999999999999,6.115,13.328,108.35,32.387,39.57,2.546,34.204,19.989,279.385,38.3131,78.15100000000002,279.385,266.057,1
85417,2004.0,ROWE COMPANIES,ROWC,failed,70.858,139.121,184.565,33.045,7.079,3.1830000000000003,10.262,110.638,37.781,42.593,0.89,34.788000000000004,16.522000000000002,295.203,66.9024,86.441,295.203,284.941,1
85417,2005.0,ROWE COMPANIES,ROWC,failed,68.668,134.216,199.751,34.183,6.156000000000001,-15.65,-9.494,99.64,42.677,40.249,-5.305,29.609,17.148,299.391,34.5592,86.617,299.391,308.885,1
85812,2002.0,RUSSELL CORP,RML.1,alive,550.845,963.115,780.956,265.0,44.775,102.787,147.562,383.372,306.658,165.727,34.306,642.075,160.195,1164.328,538.7936,495.862,1164.328,1016.766,0
85812,2003.0,RUSSELL CORP,RML.1,alive,573.682,1023.307,797.191,272.355,44.93600000000001,102.259,147.195,389.072,346.946,169.614,43.039,683.863,190.099,1186.263,571.1039,508.443,1186.263,1039.068,0
85812,2004.0,RUSSELL CORP,RML.1,alive,677.418,1254.109,886.35,372.921,48.022,94.322,142.344,411.902,411.701,219.604,47.93600000000001,722.8919999999999,218.164,1298.252,638.2622,677.1619999999998,1298.252,1155.908,0
85812,2005.0,RUSSELL CORP,RML.1,alive,743.1080000000001,1311.311,988.704,398.797,52.333,85.698,138.031,445.901,440.318,225.318,34.43,742.803,236.424,1434.605,445.9163,707.2310000000001,1434.605,1296.5739999999998,0
355622,2001.0,RYAN'S RESTAURANT GROUP INC,RYAN,failed,29.084,583.129,599.376,178.0,30.238000000000003,79.248,109.486,147.06799999999998,5.091,53.043,45.04600000000001,281.007,4.806,746.444,661.2776,266.375,746.444,636.9580000000001,1
355622,2002.0,RYAN'S RESTAURANT GROUP INC,RYAN,failed,21.464,613.0790000000001,621.431,202.0,30.226,85.789,116.015,154.049,5.119,46.644,50.385,275.67,7.749,775.48,485.1558,292.598,775.48,659.465,1
355622,2003.0,RYAN'S RESTAURANT GROUP INC,RYAN,failed,25.466,651.689,649.559,196.0,32.503,82.428,114.931,156.953,5.648,50.458,49.823,313.685,4.293,806.512,632.6662,294.749,806.512,691.581,1
355622,2004.0,RYAN'S RESTAURANT GROUP INC,RYAN,failed,23.73,684.346,673.01,164.25,34.194,79.556,113.75,155.166,5.611000000000001,69.124,46.926,349.838,4.638999999999999,828.176,645.9438,288.74,828.176,714.426,1
723924,2004.0,S & K FAMOUS BRANDS INC,SKFBQ,failed,60.13399999999999,80.456,103.729,4.458,3.989,5.412000000000001,9.401,84.807,53.72,20.283,3.131,49.362,0.23,188.536,46.0835,28.758000000000006,188.536,179.135,1
723924,2005.0,S & K FAMOUS BRANDS INC,SKFBQ,failed,59.678,80.71,105.465,0.0,3.971,5.994,9.965,87.995,52.766000000000005,22.301,3.866,53.135,0.435,193.46,40.8868,26.153,193.46,183.495,1
723924,2006.0,S & K FAMOUS BRANDS INC,SKFBQ,failed,53.84,75.191,97.377,13.8,3.983,5.361000000000001,9.344,85.65299999999999,47.335,16.605,2.784,39.059,0.252,183.03,30.0699,34.971,183.03,173.68599999999998,1
723924,2007.0,S & K FAMOUS BRANDS INC,SKFBQ,failed,53.465,75.133,81.101,21.708,3.863,-5.459,-1.596,75.878,44.888000000000005,14.161,-3.933,33.746,0.3989999999999999,156.97899999999998,11.2231,40.278,156.97899999999998,158.575,1
89261,2004.0,EXX INC  -CL A,EXEX,alive,49.361,90.972,114.394,24.211,7.6,6.556,14.156,29.154,13.041,20.201,1.504,17.199,20.266,143.548,17.738,71.649,143.548,129.392,0
89261,2005.0,EXX INC  -CL A,EXEX,alive,43.664,80.992,124.413,17.344,6.589,3.486,10.075,22.924,12.462,17.565,0.8809999999999999,18.023,21.508000000000003,147.33700000000002,22.9393,60.966,147.33700000000002,137.262,0
89261,2006.0,EXX INC  -CL A,EXEX,alive,53.051,79.797,129.654,12.972,7.222,9.533,16.755,29.262,10.166,16.718,5.706,23.397,19.846,158.916,41.4468,54.402,158.916,142.161,0
89261,2007.0,EXX INC  -CL A,EXEX,alive,42.652,61.724,96.38,0.4029999999999999,6.432,5.066,11.498,21.832,9.687,15.485,0.996,24.393,15.804,118.212,32.1784,37.569,118.212,106.714,0
93444,1999.0,SPS TECHNOLOGIES INC,ST.1,alive,333.149,700.9639999999999,582.337,201.895,33.615,90.835,124.45,205.324,138.121,142.77,51.22,210.07,118.287,787.6610000000001,403.0513,395.494,787.6610000000001,663.211,0
93444,2000.0,SPS TECHNOLOGIES INC,ST.1,alive,349.611,810.5219999999999,651.893,243.586,36.736,87.06299999999999,123.799,220.859,161.584,162.654,44.379,246.723,130.017,872.752,700.6682,465.655,872.752,748.953,0
93444,2001.0,SPS TECHNOLOGIES INC,ST.1,alive,393.278,850.779,699.802,243.078,37.675,75.255,112.93,218.304,175.15099999999998,169.96200000000002,21.57,244.971,129.66299999999998,918.106,457.8361,498.094,918.106,805.176,0
93444,2002.0,SPS TECHNOLOGIES INC,ST.1,alive,389.877,838.615,656.298,213.074,30.284,51.132,81.416,174.012,163.88299999999998,158.043,6.08,242.122,119.932,830.31,309.0825,491.681,830.31,748.8939999999999,0
930184,2006.0,VALEANT PHARMACEUTICALS -OLD,VRX.1,alive,781.975,1505.437,236.51,778.196,92.346,89.15799999999999,181.504,670.7280000000001,142.679,252.208,-56.565,-829.0089999999999,227.452,907.238,1627.7318,1070.184,907.238,725.7339999999999,0
930184,2007.0,VALEANT PHARMACEUTICALS -OLD,VRX.1,alive,794.672,1494.2620000000002,216.693,782.552,87.96799999999999,99.121,187.08900000000003,655.529,115.177,205.661,-6.186,-779.3489999999999,218.229,872.222,1068.7534,1080.159,872.222,685.133,0
930184,2008.0,VALEANT PHARMACEUTICALS -OLD,VRX.1,alive,470.04,1187.352,151.409,447.862,66.48,90.204,156.684,505.568,72.972,292.197,-23.714,-865.1510000000001,144.509,656.977,1872.1437,983.927,656.977,500.293,0
930184,2009.0,VALEANT PHARMACEUTICALS -OLD,VRX.1,alive,456.214,1305.479,194.569,552.127,86.381,249.752,336.13300000000004,635.8919999999999,105.9,331.135,263.741,-616.008,174.592,830.461,2458.9565,934.3,830.461,494.328,0
86115,2006.0,SAFEGUARD SCIENTIFICS INC,SFE,alive,214.986,443.381,131.241,134.067,14.562,-54.182,-39.62,66.819,0.0,78.092,46.03,-550.5219999999999,38.56,198.06,291.414,226.009,198.06,237.68,0
86115,2007.0,SAFEGUARD SCIENTIFICS INC,SFE,alive,168.382,391.862,116.097,133.746,10.666,-50.159,-39.493,60.022,0.0,89.91,-64.833,-615.988,37.578,176.11900000000003,218.0214,234.531,176.11900000000003,215.612,0
86115,2008.0,SAFEGUARD SCIENTIFICS INC,SFE,alive,120.147,232.402,29.456,86.345,3.551,-20.015,-16.464000000000002,44.28,0.0,31.747,-52.013000000000005,-669.555,20.465,73.736,83.2554,127.692,73.736,90.2,0
86115,2009.0,SAFEGUARD SCIENTIFICS INC,SFE,alive,113.889,282.099,12.386,78.225,1.425,-16.186,-14.761,22.453000000000003,0.0,7.906000000000001,67.61,-601.9159999999999,0.0,34.839,210.0766,91.592,34.839,49.6,0
812482,2007.0,ARCHON CORP,ARHN,alive,41.09,219.982,25.761,74.38,4.552,6.888999999999999,11.441,19.418,0.405,22.942,0.606,-59.386,1.054,45.179,296.541,217.91,45.179,33.738,0
812482,2008.0,ARCHON CORP,ARHN,alive,45.563,209.974,23.544,71.5,4.279,4.707,8.986,19.656,0.342,20.511,58.802,-7.67,0.145,43.2,196.3602,154.36700000000005,43.2,34.214,0
812482,2009.0,ARCHON CORP,ARHN,alive,39.502,196.984,19.174,31.199,2.584,3.719,6.303,12.799,0.2319999999999999,16.852999999999998,-1.535,-9.895,0.171,31.973000000000003,90.0173,143.832,31.973000000000003,25.67,0
812482,2010.0,ARCHON CORP,ARHN,alive,29.538,184.123,15.12,31.199,2.333,-0.0579999999999999,2.275,8.346,0.152,16.458,1.231,-7.851,0.19,23.466,84.25200000000001,132.695,23.466,21.191,0
86346,1999.0,SALANT CORP,3SLNTE,alive,93.331,121.803,187.364,0.0,5.546,0.551,6.097,61.006,41.669,32.069,20.6,-130.241,15.956,248.37,27.2278,36.202,248.37,242.273,0
86346,2000.0,SALANT CORP,3SLNTE,alive,102.859,130.548,148.607,0.0,4.62,9.888,14.508,59.696000000000005,45.283,27.533,13.28,-118.469,16.588,208.303,24.7525,33.175,208.303,193.795,0
86346,2001.0,SALANT CORP,3SLNTE,alive,91.897,119.587,157.716,0.0,5.259,-3.006,2.253,50.057,34.735,18.272,-1.876,-120.759,28.544,207.773,17.8218,24.504,207.773,205.52,0
86346,2002.0,SALANT CORP,3SLNTE,alive,104.497,142.52,173.00799999999998,0.0,5.763999999999999,13.45,19.214,78.895,39.972,31.35,19.553,-111.98,36.718,251.903,41.0998,41.455,251.903,232.689,0
753899,2003.0,SANDS REGENT,SNDS.1,failed,7.135,55.446000000000005,38.821,12.62,3.53,4.292,7.822,16.84,0.637,5.547999999999999,1.868,43.18600000000001,1.286,55.661,14.9611,19.915,55.661,47.839,1
753899,2004.0,SANDS REGENT,SNDS.1,failed,8.946,91.593,43.077,33.799,4.427,4.904,9.331,19.272,0.775,10.4,6.891,50.077,0.7140000000000001,62.349,46.4748,46.051,62.349,53.018,1
753899,2005.0,SANDS REGENT,SNDS.1,failed,6.349,87.527,54.322,17.744,6.221,7.847,14.068,26.81,0.6920000000000001,8.171,3.809,53.885,0.581,81.132,67.9965,28.124,81.132,67.064,1
753899,2006.0,SANDS REGENT,SNDS.1,failed,11.138,104.406,61.56,25.11,7.367999999999999,6.79,14.158,30.714,0.669,13.807,2.431,56.112,1.484,92.274,103.327,41.617,92.274,78.116,1
87086,2001.0,SCAN OPTICS INC,3SOCR.,alive,13.906,25.279,22.495,10.392,2.003,-4.507,-2.504,8.245,8.543,10.02,-6.313,-35.497,3.197,30.74,1.6862,21.119,30.74,33.244,0
87086,2002.0,SCAN OPTICS INC,3SOCR.,alive,15.935,26.406,18.829,9.042,0.425,1.339,1.764,10.512,9.139,10.652,0.831,-34.585,5.931,29.341,1.897,21.334,29.341,27.577,0
87086,2003.0,SCAN OPTICS INC,3SOCR.,alive,14.922,26.073,21.794,7.989,0.426,1.567,1.993,10.287,7.282,9.965,0.986,-33.414,6.457999999999999,32.081,3.232,19.83,32.081,30.088,0
87086,2004.0,SCAN OPTICS INC,3SOCR.,alive,12.939,24.338,21.104,10.605,0.4039999999999999,-2.336,-1.932,7.637,7.461,10.027,-3.769,-37.528,4.612,28.741,10.3628,21.169,28.741,30.673,0
87196,2000.0,SCHEIB (EARL) INC,ESHB,alive,6.272,26.119,40.286,1.683,2.604,-2.635,-0.031,14.775,1.971,9.49,-4.774,3.335,0.319,55.06100000000001,11.5514,14.333,55.06100000000001,55.092,0
87196,2001.0,SCHEIB (EARL) INC,ESHB,alive,10.236,26.165,38.945,1.683,1.791,-2.781,-0.99,13.181,1.891,9.145,0.45,3.736,0.919,52.126000000000005,13.104,13.916,52.126000000000005,53.11600000000001,0
87196,2002.0,SCHEIB (EARL) INC,ESHB,alive,9.922,23.672,36.757,1.683,1.564,-3.297,-1.733,10.478,1.666,8.613999999999999,-1.929,1.758,0.541,47.235,9.1104,13.317,47.235,48.968,0
87196,2003.0,SCHEIB (EARL) INC,ESHB,alive,8.293,20.144,36.664,1.683,1.275,-1.631,-0.356,11.175,1.829,6.511,-1.336,0.422,0.485,47.839,13.797,11.125,47.839,48.195,0
1135431,2001.0,FRESH BRANDS INC,FRSH.1,alive,68.372,138.32,469.913,37.377,6.912999999999999,13.075,19.988,110.288,34.538000000000004,49.26,7.636,75.84,11.41,580.201,106.4507,87.74,580.201,560.2130000000001,0
1135431,2002.0,FRESH BRANDS INC,FRSH.1,alive,80.222,171.173,500.706,63.169,7.771,15.344,23.115,118.369,36.268,51.408,8.045,82.03,15.349,619.075,84.1665,115.691,619.075,595.96,0
1135431,2003.0,FRESH BRANDS INC,FRSH.1,alive,68.16199999999999,181.688,527.807,76.684,9.191,7.731,16.922,130.15,33.675,51.719,-0.473,79.75,13.963,657.957,53.977,131.18,657.957,641.035,0
1135431,2004.0,FRESH BRANDS INC,FRSH.1,alive,72.237,202.979,529.815,93.016,12.129,8.071,20.2,143.329,38.172,60.682,-3.035,76.715,16.098,673.1439999999999,38.1843,154.78,673.1439999999999,652.944,0
87777,2002.0,SCIENTIFIC-ATLANTA INC,SFA.1,alive,1317.484,1914.627,1026.631,8.6,60.33,249.421,309.751,644.486,217.452,341.57300000000004,104.384,1032.971,261.149,1671.1170000000002,2576.58,477.836,1671.1170000000002,1361.366,0
87777,2003.0,SCIENTIFIC-ATLANTA INC,SFA.1,alive,1323.616,1918.629,874.4019999999999,8.567,62.279,172.43900000000002,234.718,571.5509999999999,127.054,273.60900000000004,100.345,1148.927,194.03,1445.953,3562.6973,437.388,1445.953,1211.235,0
87777,2004.0,SCIENTIFIC-ATLANTA INC,SFA.1,alive,1707.7120000000002,2269.627,1015.41,7.697999999999999,57.792,286.418,344.21,692.5939999999999,129.93,305.702,218.001,1340.207,245.306,1708.004,5291.5065,466.27,1708.004,1363.794,0
87777,2005.0,SCIENTIFIC-ATLANTA INC,SFA.1,alive,1957.696,2589.833,1138.493,6.24,57.174,348.557,405.731,772.3989999999999,129.07,360.789,210.76,1530.503,260.41900000000004,1910.892,5085.4526,608.873,1910.892,1505.161,0
87799,2006.0,TRANSTECH INDUSTRIES INC,TRTI,alive,7.401,15.931,0.627,0.027,0.049,-2.045,-1.996,-0.263,0.0,1.903,0.63,11.800999999999998,0.1169999999999999,0.364,0.7448,11.262,0.364,2.36,0
87799,2007.0,TRANSTECH INDUSTRIES INC,TRTI,alive,6.011,14.515,0.2239999999999999,0.017,0.452,-1.995,-1.543,0.313,0.0,1.827,-0.816,11.303,0.528,0.537,0.6256,10.344,0.537,2.08,0
87799,2008.0,TRANSTECH INDUSTRIES INC,TRTI,alive,5.185,13.205,0.411,0.008,0.434,-2.0780000000000003,-1.644,0.278,0.0,1.833,-0.937,10.607,0.8420000000000001,0.6890000000000001,0.3277,9.73,0.6890000000000001,2.333,0
87799,2009.0,TRANSTECH INDUSTRIES INC,TRTI,alive,4.132,11.215,0.356,0.046,0.409,-2.045,-1.636,0.057,0.0,1.625,-0.6970000000000001,9.365,0.632,0.413,0.0894,8.982000000000003,0.413,2.049,0
87836,1999.0,SCIOTO DOWNS INC,3SCDO,alive,1.615,8.368,7.315,2.911,0.563,0.192,0.755,0.755,0.0,0.921,-0.032,1.656,0.054,8.07,7.9715,4.05,8.07,7.315,0
87836,2000.0,SCIOTO DOWNS INC,3SCDO,alive,1.725,7.671,7.419,2.777,0.5539999999999999,-0.1119999999999999,0.442,0.442,0.0,0.669,-0.23,1.393,0.176,7.861000000000001,7.301,3.615,7.861000000000001,7.419,0
87836,2001.0,SCIOTO DOWNS INC,3SCDO,alive,1.068,7.542000000000001,13.470999999999998,2.674,0.579,-1.077,-0.498,-0.498,0.0,1.63,-1.152,-0.035,0.5479999999999999,12.973,7.599,4.914,12.973,13.470999999999998,0
87836,2002.0,SCIOTO DOWNS INC,3SCDO,alive,0.629,6.602,15.009,2.471,0.57,-1.233,-0.6629999999999999,-0.6629999999999999,0.0,2.379,-1.486,-2.064,0.24,14.345999999999998,7.599,6.002999999999999,14.345999999999998,15.009,0
87864,2000.0,SCOPE INDUSTRIES,SCPJ,alive,31.021,82.78200000000001,49.85,5.8,6.585,-5.421,1.164,10.518,0.68,8.664,6.053999999999999,61.973,4.581,60.368,47.4798,16.339000000000002,60.368,59.20399999999999,0
87864,2001.0,SCOPE INDUSTRIES,SCPJ,alive,20.212,70.993,53.074,6.0,4.754,-6.761,-2.007,6.612,0.8740000000000001,7.923999999999999,-4.174,52.493,5.516,59.68600000000001,43.3209,13.924,59.68600000000001,61.693000000000005,0
87864,2002.0,SCOPE INDUSTRIES,SCPJ,alive,28.9,80.735,52.382,5.4,5.154,-2.697,2.457,10.816,0.7929999999999999,10.242,11.085,60.517,4.319,63.198,64.3125,15.642,63.198,60.74100000000001,0
87864,2003.0,SCOPE INDUSTRIES,SCPJ,alive,21.839,79.21300000000001,59.847,5.0,7.627000000000001,4.602,12.229,21.531,0.8540000000000001,8.459,3.181,61.178,5.05,81.378,77.922,13.459,81.378,69.149,0
320321,1999.0,OCEAN ENERGY INC,OEI.,alive,289.95,2783.143,285.285,1333.41,317.487,132.746,450.233,450.233,28.723000000000003,381.941,-43.838,-547.216,170.03400000000002,735.518,1291.1655,1835.448,735.518,285.285,0
320321,2000.0,OCEAN ENERGY INC,OEI.,alive,324.55400000000003,2890.4,305.611,1032.564,311.383,456.56,767.943,767.943,28.05,393.857,213.203,-343.962,222.478,1073.554,2907.0981,1737.7120000000002,1073.554,305.611,0
320321,2001.0,OCEAN ENERGY INC,OEI.,alive,254.728,3469.178,337.686,1282.981,350.805,566.975,917.78,917.78,24.107,375.294,273.782,-76.813,135.204,1255.466,3308.0640000000003,1996.742,1255.466,337.686,0
320321,2002.0,OCEAN ENERGY INC,OEI.,alive,414.709,3893.396,452.609,1442.79,369.997,339.477,709.4739999999999,709.4739999999999,38.432,466.45,135.175,-27.532,211.685,1162.083,3521.2302,2318.687,1162.083,452.609,0
317788,2000.0,DIGITAL TURBINE INC,APPS,failed,11.589,73.219,32.349000000000004,1.462,13.086,-39.967,-26.881,-26.881,0.0,8.29,-41.335,-79.005,1.53,5.468,11.538,10.131,5.468,32.349000000000004,1
317788,2001.0,DIGITAL TURBINE INC,APPS,failed,4.95,11.069,16.019000000000002,1.885,14.558,-23.761,-9.203,-9.203,0.0,4.96,-73.494,-152.499,0.993,6.816,0.1924,8.431000000000001,6.816,16.019000000000002,1
317788,2002.0,DIGITAL TURBINE INC,APPS,failed,1.123,2.688,6.188,2.555,2.819,-5.513999999999999,-2.695,-2.695,0.0,4.356,-9.011,-161.51,0.608,3.4930000000000003,0.1527,6.9110000000000005,3.4930000000000003,6.188,1
317788,2003.0,DIGITAL TURBINE INC,APPS,failed,1.021,1.479,0.7829999999999999,0.0,0.581,0.054,0.635,3.23,0.0,5.539,0.128,-161.382,0.5870000000000001,4.013,0.1182,5.539,4.013,3.378,1
319256,2001.0,SEARS ROEBUCK & CO,S.1,alive,36105.0,44317.0,26322.0,18921.0,863.0,3657.0,4520.0,14756.0,4912.0,15584.0,735.0,6582.0,28813.0,41078.0,15263.856000000002,38198.0,41078.0,36558.0,0
319256,2002.0,SEARS ROEBUCK & CO,S.1,alive,39983.0,50409.0,25646.0,21304.0,875.0,3335.0,4210.0,15720.0,5115.0,18597.0,1376.0,7441.0,31622.0,41366.0,7585.7793,43656.0,41366.0,37156.0,0
319256,2003.0,SEARS ROEBUCK & CO,S.1,alive,18196.0,27723.0,26202.0,4218.0,909.0,3062.0,3971.0,14922.0,5335.0,13759.0,3397.0,10530.0,2689.0,41124.0,10479.8042,21322.0,41124.0,37153.0,0
319256,2004.0,SEARS ROEBUCK & CO,S.1,alive,12563.0,22474.0,25997.0,3473.0,950.0,856.0,1806.0,10102.0,5549.0,9197.0,-507.0,10849.0,1881.0,36099.0,11006.6607,16382.0,36099.0,34293.0,0
314340,2002.0,SECURITY CAPITAL/DE  -CL A,SCC.2,alive,26.868,100.228,23.123,17.705,2.93,16.636,19.566,79.307,4.88,44.133,3.794,-35.429,12.902,102.43,54.1884,62.745,102.43,82.86399999999999,0
314340,2003.0,SECURITY CAPITAL/DE  -CL A,SCC.2,alive,35.621,123.138,79.459,25.858,2.441,12.532,14.973,14.973,0.0,53.153,3.383,-32.046,16.468,94.432,40.6413,81.165,94.432,79.459,0
314340,2004.0,SECURITY CAPITAL/DE  -CL A,SCC.2,alive,36.775,116.635,113.735,18.959,3.78,15.425,19.205,19.205,0.0,53.989,3.233,-29.008000000000003,18.34,132.94,63.8004,75.245,132.94,113.735,0
314340,2005.0,SECURITY CAPITAL/DE  -CL A,SCC.2,alive,40.313,141.774,128.235,24.751,4.984,22.092,27.076,27.076,0.0,60.184,9.435,-19.438,22.524,155.311,98.1795,90.262,155.311,128.235,0
89041,2005.0,SAGEMARK COMPANIES LTD,SKCO,alive,6.027,19.206,3.483,4.988,1.589,-0.5670000000000001,1.022,4.218,0.0,3.741,-1.822,-61.519,1.193,7.701,11.4015,8.842,7.701,6.678999999999999,0
89041,2006.0,SAGEMARK COMPANIES LTD,SKCO,alive,5.999,23.366,5.438,6.448,2.019,-0.546,1.473,4.953,0.0,8.138,-1.815,-63.823,2.978,10.390999999999998,4.9803,14.701,10.390999999999998,8.918,0
89041,2007.0,SAGEMARK COMPANIES LTD,SKCO,alive,3.141,13.985,5.982,0.467,2.443,-3.897,-1.454,2.401,0.0,15.089,-10.942,-74.47800000000001,2.476,8.383,1.3025,15.619000000000002,8.383,9.837,0
89041,2008.0,SAGEMARK COMPANIES LTD,SKCO,alive,0.14,0.14,0.693,0.0,0.0,-1.5,-1.5,-0.5770000000000001,0.0,3.193,-0.083,-74.598,0.0,0.1159999999999999,0.1149,3.193,0.1159999999999999,1.616,0
1052045,2003.0,SERVICEMASTER CO,5946B,alive,890.7739999999999,2956.426,2380.6620000000003,785.49,55.778,314.427,370.205,1187.924,70.163,818.24,-224.687,14.297,334.923,3568.586,3411.9122,2039.6,3568.586,3198.381,0
1052045,2004.0,SERVICEMASTER CO,5946B,alive,978.752,3140.202,2475.433,781.841,55.625,336.556,392.181,1283.135,66.657,1027.927,331.227,222.92,369.026,3758.568,4006.326,2048.667,3758.568,3366.387,0
1052045,2005.0,SERVICEMASTER CO,5946B,alive,823.7130000000001,3028.87,1967.665,638.928,49.767,340.083,389.85,1271.813,60.331,955.671,198.925,290.19,309.567,3239.478,3476.2072,1874.23,3239.478,2849.628,0
1052045,2006.0,SERVICEMASTER CO,5946B,alive,813.221,3117.463,2096.444,668.873,59.922,347.97,407.892,1332.701,69.107,919.642,169.699,329.577,407.409,3429.145,3824.659,1928.605,3429.145,3021.253,0
1066138,2006.0,LODGIAN INC,LGN.2,alive,186.51,699.158,97.056,292.301,30.718000000000004,19.889,50.607,164.729,2.893,153.821,-15.175999999999998,-82.728,9.751,261.785,334.6824,446.122,261.785,211.178,0
1066138,2007.0,LODGIAN INC,LGN.2,alive,103.092,624.73,101.243,355.728,32.145,16.964000000000002,49.109,176.83599999999998,3.097,48.414,-8.446,-89.147,11.048,278.079,262.3467,404.142,278.079,228.97,0
1066138,2008.0,LODGIAN INC,LGN.2,alive,93.009,555.414,89.149,194.8,31.93,5.46,37.39,151.279,2.983,173.209,-11.984000000000002,-103.984,7.115,240.428,45.3051,368.009,240.428,203.038,0
1066138,2009.0,LODGIAN INC,LGN.2,alive,57.985,452.963,73.612,185.132,33.323,-37.349,-4.026,114.932,2.9360000000000004,134.566,-52.365,-157.537,4.7860000000000005,188.544,31.5551,319.698,188.544,192.57,0
89925,2001.0,SHOPSMITH INC,SSMH,alive,4.392,7.44,7.877999999999999,2.479,0.247,-0.486,-0.239,8.397,2.303,3.065,-1.79,-0.91,1.642,16.275,0.9378,5.544,16.275,16.514,0
89925,2002.0,SHOPSMITH INC,SSMH,alive,3.81,7.049,7.348,2.374,0.185,0.289,0.474,7.987999999999999,1.955,2.679,0.1,-0.8109999999999999,1.396,15.336,0.8857,5.053,15.336,14.862,0
89925,2003.0,SHOPSMITH INC,SSMH,alive,3.411,6.705,6.632000000000001,2.267,0.157,0.134,0.291,7.1610000000000005,2.122,2.313,0.13,-0.6809999999999999,1.144,13.793,1.2504,4.58,13.793,13.502,0
89925,2004.0,SHOPSMITH INC,SSMH,alive,3.355,6.941,6.546,0.0,0.157,-0.7979999999999999,-0.6409999999999999,6.813,2.035,5.587000000000001,-0.7709999999999999,-1.452,1.206,13.359000000000002,1.042,5.5870000000000015,13.359000000000002,14.0,0
90057,2004.0,SIBONEY CORP,SBON,alive,3.282,6.3870000000000005,2.029,0.011,0.226,0.573,0.799,8.154,0.315,0.879,0.1009999999999999,3.2960000000000003,2.0,10.183,6.9632,1.35,10.183,9.384,0
90057,2005.0,SIBONEY CORP,SBON,alive,1.832,5.706,1.879,0.0,0.2269999999999999,-1.969,-1.742,5.666,0.35,2.0540000000000003,-1.236,1.959,0.855,7.545,3.0474,2.0540000000000003,7.545,9.287,0
90057,2006.0,SIBONEY CORP,SBON,alive,1.505,6.023,1.612,2.569,0.18,-1.4980000000000002,-1.318,4.684,0.297,0.778,-1.013,0.946,0.755,6.296,1.8612,3.347,6.296,7.614,0
90057,2007.0,SIBONEY CORP,SBON,alive,1.062,4.508,1.631,1.93,0.091,-0.5429999999999999,-0.452,3.989,0.209,0.727,-0.8540000000000001,0.027,0.561,5.62,2.7072,2.7110000000000003,5.62,6.072,0
1086411,2008.0,JOHN D OIL AND GAS CO,JDOGQ,failed,1.5930000000000002,14.817,0.851,1.16,4.41,-1.556,2.854,4.029,0.0,12.03,-2.211,-29.295,1.459,4.88,1.8134,13.834,4.88,2.026,1
1086411,2009.0,JOHN D OIL AND GAS CO,JDOGQ,failed,0.562,10.26,0.936,0.0,3.573,-1.597,1.976,3.109,0.0,11.262,-2.615,-31.151,0.522,4.045,0.9067,11.942,4.045,2.069,1
1086411,2010.0,JOHN D OIL AND GAS CO,JDOGQ,failed,0.516,8.719,0.879,0.928,1.531,-0.929,0.602,1.564,0.0,10.306,-1.4880000000000002,-32.747,0.491,2.443,0.3445,11.889,2.443,1.841,1
1086411,2011.0,JOHN D OIL AND GAS CO,JDOGQ,failed,0.485,6.98,0.977,0.8009999999999999,1.21,-1.639,-0.429,0.439,0.0,11.738,-2.986,-35.841,0.455,1.416,0.1813,13.257,1.416,1.845,1
90283,2001.0,SILICONIX INC,SILI,alive,297.498,475.798,190.3,0.0,40.562,14.712,55.274,115.266,61.302,79.175,15.095,279.301,46.101000000000006,305.566,819.2822,133.162,305.566,250.292,0
